sku,description,ean,url,brand,title,image_urls,currency,mfr,current_price,price
279874,Innodoo Dave Twins Bluetooth Speaker Features,4897069510016,http://www.expansys.com.sg/innodoo-dave-twins-bluetooth-speaker-red-279874/,Innodoo,Innodoo Dave Twins Bluetooth Speaker ,http://i1.expansys.com/img/b/279874/innodoo-dave-twins-bluetooth-speaker.jpg,SGD,Innodoo_Dave_RD,SG$67.57,SG$67.57
279832,Bose SoundLink Mini II/Mini Soft Cover Features,017817704632,http://www.expansys.com.sg/bose-soft-cover-for-soundlink-mini-bluetooth-speaker-charcoal-black-279832/,,Bose SoundLink Mini II/Mini Soft Cover ,http://i1.expansys.com/img/b/279832/bose-soft-cover-for-soundlink-mini-bluetooth-speaker.jpg,SGD,017817704632,SG$48.14,SG$48.14
279722,Philips ActionFit SHQ1305WS Sports Headset Features,AP_SHQ1305WS,http://www.expansys.com.sg/philips-actionfit-shq1305ws-sports-headset-with-remote-black-white-279722/,,Philips ActionFit SHQ1305WS Sports Headset ,http://i1.expansys.com/img/b/279722/philips-actionfit-shq1305ws-sports-headset.jpg,,,,
279401,JBL Synchros Reflect BT Bluetooth Sport Headphones Features,0500363216624,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-black-279401/,,JBL Synchros Reflect BT Bluetooth Sport Headphones ,http://i1.expansys.com/img/b/279401/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,SGD,050036321662,SG$99.99,SG$99.99
279399,JBL Synchros Reflect BT Bluetooth Sport Headphones Features,0500363216938,http://www.expansys.com.sg/sony-synchros-reflect-bt-bluetooth-sport-headphones-blue-279399/,,JBL Synchros Reflect BT Bluetooth Sport Headphones ,http://i2.expansys.com/img/b/279399/sony-synchros-reflect-bt-bluetooth-sport-headphones.jpg,SGD,050036321693,SG$99.99,SG$99.99
279398,Philips SHQ7300 Bluetooth Sports Stereo Headset Features,6925970701471,http://www.expansys.com.sg/philips-shq7300-bluetooth-sports-stereo-headset-orange-white-279398/,Philips,Philips SHQ7300 Bluetooth Sports Stereo Headset ,http://i2.expansys.com/img/b/279398/philips-shq7300-bluetooth-sports-stereo-headset.jpg,SGD,AP_SHQ7300OR,SG$108.99,SG$108.99
279396,Philips SHQ7300 Bluetooth Sports Stereo Headset Features,6925970703192,http://www.expansys.com.sg/philips-shq7300-bluetooth-sports-stereo-headset-lime-grey-279396/,Philips,Philips SHQ7300 Bluetooth Sports Stereo Headset ,http://i2.expansys.com/img/b/279396/philips-shq7300-bluetooth-sports-stereo-headset.jpg,SGD,AP_SHQ7300LF,SG$108.99,SG$108.99
279393,Philips ActionFit SHQ4300 Sports Neckband Headphones Features,AP_SHQ4300OR,http://www.expansys.com.sg/philips-actionfit-shq4300-sports-neckband-headphones-orange-white-279393/,,Philips ActionFit SHQ4300 Sports Neckband Headphones ,http://i1.expansys.com/img/b/279393/philips-actionfit-shq4300-sports-neckband-headphones.jpg,,,,
279392,Philips ActionFit SHQ3305 Sports Earhook Headphones Features,AP_SHQ3305WS,http://www.expansys.com.sg/philips-actionfit-shq3305-sports-earhook-headphones-black-white-279392/,,Philips ActionFit SHQ3305 Sports Earhook Headphones ,http://i1.expansys.com/img/b/279392/philips-actionfit-shq3305-sports-earhook-headphones.jpg,,,,
279391,Philips ActionFit SHQ3305 Sports Earhook Headphones Features,AP_SHQ3305OR,http://www.expansys.com.sg/philips-actionfit-shq3305-sports-earhook-headphones-orange-white-279391/,,Philips ActionFit SHQ3305 Sports Earhook Headphones ,http://i1.expansys.com/img/b/279391/philips-actionfit-shq3305-sports-earhook-headphones.jpg,,,,
286477,Monster ClarityMobile High Performance In-Ear Headset Features,050644652936,http://www.expansys.com.sg/monster-claritymobile-high-performance-in-ear-headset-black-286477/,Monster,Monster ClarityMobile High Performance In-Ear Headset ,http://i2.expansys.com/img/b/286477/monster-claritymobile-high-performance-in-ear-headset.jpg,SGD,133263-00,SG$61.99,SG$61.99
265387,Sony SBH60 Stereo Bluetooth Headset Features,7311271480563,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh60-white-265387/,Sony,Sony SBH60 Stereo Bluetooth Headset ,http://i2.expansys.com/img/b/265387/sony-stereo-bluetooth-headset-sbh60.jpg,SGD,1287-6243,SG$76.99,SG$76.99
224967,Nokia Purity HD Stereo Headset by Monster Features,6438158383692,http://www.expansys.com.sg/nokia-purity-hd-stereo-headset-by-monster-black-224967/,Nokia,Nokia Purity HD Stereo Headset by Monster ,http://i2.expansys.com/img/b/224967/nokia-purity-hd-stereo-headset-by-monster.jpg,SGD,WH930MONSTERNOIR,SG$181.99,SG$181.99
288240,Harman/Kardon Onyx Studio 2 Wireless Portable Bluetooth Speaker Features,AP_ONYXSTUDIO2WHTUS,http://www.expansys.com.sg/harman-kardon-onyx-studio-2-wireless-portable-bluetooth-speaker-white-288240/,,Harman/Kardon Onyx Studio 2 Wireless Portable Bluetooth Speaker ,http://i1.expansys.com/img/b/288240/harman-kardon-onyx-studio-2-wireless-portable-bluetooth-speaker.jpg,,,,
287186,Jabra Eclipse Features,5707055040733,http://www.expansys.com.sg/jabra-eclipse-black-287186/,Jabra,Jabra Eclipse ,http://i2.expansys.com/img/b/287186/jabra-eclipse.jpg,SGD,AP_Jabra_100-98200000-65,SG$154.99,SG$154.99
286478,Monster ClarityMobile High Performance In-Ear Headset Features,050644663291,http://www.expansys.com.sg/monster-claritymobile-high-performance-in-ear-headset-white-286478/,Monster,Monster ClarityMobile High Performance In-Ear Headset ,http://i2.expansys.com/img/b/286478/monster-claritymobile-high-performance-in-ear-headset.jpg,SGD,133284-00,SG$61.99,SG$61.99
283779,Monster x adidas Originals Over-Ear Headphones Features,050644745461,http://www.expansys.com.sg/monster-adidas-originals-over-ear-headphones-blue-283779/,Monster,Monster x adidas Originals Over-Ear Headphones ,http://i2.expansys.com/img/b/283779/monster-adidas-originals-over-ear-headphones.jpg,SGD,137011-00,SG$384.99,SG$384.99
283252,Monster x adidas Performance Response Earbud Headphones Features,050644728396,http://www.expansys.com.sg/monster-x-adidas-performance-response-earbud-headphones-grey-283252/,,Monster x adidas Performance Response Earbud Headphones ,http://i1.expansys.com/img/b/283252/monster-x-adidas-performance-response-earbud-headphones.jpg,SGD,050644728396,SG$50.99,SG$50.99
283778,Monster x adidas Originals Over-Ear Headphones Features,050644745485,http://www.expansys.com.sg/monster-adidas-originals-over-ear-headphones-white-283778/,Monster,Monster x adidas Originals Over-Ear Headphones ,http://i2.expansys.com/img/b/283778/monster-adidas-originals-over-ear-headphones.jpg,SGD,137013-00,SG$384.99,SG$384.99
283250,Monster x adidas Performance Response Earbud Headphones Features,050644728389,http://www.expansys.com.sg/monster-x-adidas-performance-response-earbud-headphones-purple-283250/,,Monster x adidas Performance Response Earbud Headphones ,http://i1.expansys.com/img/b/283250/monster-x-adidas-performance-response-earbud-headphones.jpg,SGD,050644728389,SG$50.99,SG$50.99
283249,Monster x adidas Sport Repsonse Earbud Headphones Features,050644745553,http://www.expansys.com.sg/monster-x-adidas-sport-repsonse-earbud-headphones-olive-green-283249/,Monster,Monster x adidas Sport Repsonse Earbud Headphones ,http://i2.expansys.com/img/b/283249/monster-x-adidas-sport-repsonse-earbud-headphones.jpg,SGD,137020-00,SG$77.99,SG$77.99
283245,Monster SoundStage Wireless Speaker - Multilingual Features,050644728440,http://www.expansys.com.sg/monster-soundstage-wireless-speaker-multilingual-s3-medium-283245/,Monster,Monster SoundStage Wireless Speaker - Multilingual ,http://i2.expansys.com/img/b/283245/monster-soundstage-wireless-speaker-multilingual.jpg,,129271-00,,
283242,Monster SuperStar BackFloat Waterproof Bluetooth Speaker Features,050644735004,http://www.expansys.com.sg/monster-superstar-backfloat-waterproof-bluetooth-speaker-neon-green-283242/,Monster,Monster SuperStar BackFloat Waterproof Bluetooth Speaker ,http://i1.expansys.com/img/b/283242/monster-superstar-backfloat-waterproof-bluetooth-speaker.jpg,SGD,129279-00,SG$200.99,SG$200.99
283239,Monster SuperStar Bluetooth Speaker / Speakerphone Features,050644720093,http://www.expansys.com.sg/monster-superstar-bluetooth-speaker-speakerphone-neon-blue-283239/,Monster,Monster SuperStar Bluetooth Speaker / Speakerphone ,http://i2.expansys.com/img/b/283239/monster-superstar-bluetooth-speaker-speakerphone.jpg,SGD,129262-00,SG$138.99,SG$138.99
283237,Monster SuperStar Bluetooth Speaker / Speakerphone Features,050644720123,http://www.expansys.com.sg/monster-superstar-bluetooth-speaker-speakerphone-neon-green-283237/,Monster,Monster SuperStar Bluetooth Speaker / Speakerphone ,http://i2.expansys.com/img/b/283237/monster-superstar-bluetooth-speaker-speakerphone.jpg,SGD,129265-00,SG$138.99,SG$138.99
283234,Monster iSport SuperSlim Bluetooth In-Ear Sport Headphones Features,050644728402,http://www.expansys.com.sg/monster-isport-superslim-bluetooth-in-ear-sport-headphones-green-283234/,Monster,Monster iSport SuperSlim Bluetooth In-Ear Sport Headphones ,http://i1.expansys.com/img/b/283234/monster-isport-superslim-bluetooth-in-ear-sport-headphones.jpg,SGD,128652-00,SG$185.99,SG$185.99
283777,Monster x adidas Originals Over-Ear Headphones Features,050644745478,http://www.expansys.com.sg/monster-adidas-originals-over-ear-headphones-black-283777/,Monster,Monster x adidas Originals Over-Ear Headphones ,http://i2.expansys.com/img/b/283777/monster-adidas-originals-over-ear-headphones.jpg,SGD,137012-00,SG$384.99,SG$384.99
283219,Monster N-Lite In-Ear Headphones Features,050644710872,http://www.expansys.com.sg/monster-n-lite-in-ear-headphones-black-283219/,Monster,Monster N-Lite In-Ear Headphones ,http://i2.expansys.com/img/b/283219/monster-n-lite-in-ear-headphones.jpg,,128591-00,,
279324,Plantronics Explorer 500 Bluetooth Headset Features,AP_EXPLORER500_G,http://www.expansys.com.sg/plantronics-explorer-500-bluetooth-headset-gray-strata-279324/,,Plantronics Explorer 500 Bluetooth Headset ,http://i1.expansys.com/img/b/279324/plantronics-explorer-500-bluetooth-headset.jpg,,,,
275369,Sony Stereo Bluetooth Headset SBH70 Features,7311271516781,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh70-pink-275369/,Sony,Sony Stereo Bluetooth Headset SBH70 ,http://i2.expansys.com/img/b/275369/sony-stereo-bluetooth-headset-sbh70.jpg,SGD,SBH70pink,SG$90.99,SG$90.99
272655,Veho 360° Vecto Wireless Water Resistant Speaker Features,094922473035,http://www.expansys.com.sg/veho-vecto-water-resitant-sport-orange-272655/,Veho,Veho 360° Vecto Wireless Water Resistant Speaker ,http://i2.expansys.com/img/b/272655/veho-vecto-water-resitant-sport-orange.jpg,SGD,VXS-002-ORG,SG$229.99,SG$229.99
272653,Veho M6 360° Mode Retro Wireless Bluetooth Speaker Features,094922463999,http://www.expansys.com.sg/veho-360-m6-mode-retro-wireless-speaker-272653/,Veho,Veho M6 360° Mode Retro Wireless Bluetooth Speaker,http://i1.expansys.com/img/b/272653/veho-360-m6-mode-retro-wireless-speaker.jpg,SGD,VSS-012-M6,SG$184.99,SG$184.99
270592,Parrot Zik 2.0 Wireless Headphones Features,3520410026287,http://www.expansys.com.sg/parrot-zik-20-wireless-headphones-yellow-270592/,Parrot,Parrot Zik 2.0 Wireless Headphones ,http://i1.expansys.com/img/b/270592/parrot-zik-20-wireless-headphones.jpg,SGD,PF561002,SG$562.97,SG$562.97
270591,Parrot Zik 2.0 Wireless Headphones Features,3520410026270,http://www.expansys.com.sg/parrot-zik-20-wireless-headphones-white-270591/,Parrot,Parrot Zik 2.0 Wireless Headphones ,http://i1.expansys.com/img/b/270591/parrot-zik-20-wireless-headphones.jpg,SGD,PF561001,SG$562.97,SG$562.97
265392,Sony Bluetooth Speaker BSP10 Features,7311271499800,http://www.expansys.com.sg/sony-bluetooth-speaker-bsp10-black-265392/,,Sony Bluetooth Speaker BSP10 ,http://i1.expansys.com/img/b/265392/sony-bluetooth-speaker-bsp10.jpg,SGD,7311271478195,SG$85.99,SG$85.99
283247,Monster x adidas ADISTAR Bluetooth In-Ear Headphones Features,050644728365,http://www.expansys.com.sg/monster-x-adidas-adistar-bluetooth-in-ear-headphones-black-283247/,Monster,Monster x adidas ADISTAR Bluetooth In-Ear Headphones ,http://i2.expansys.com/img/b/283247/monster-x-adidas-adistar-bluetooth-in-ear-headphones.jpg,,128648-00,,
283243,Monster SoundStage Wireless Speaker - Multilingual Features,050644728426,http://www.expansys.com.sg/monster-soundstage-wireless-speaker-multilingual-s1-mini-283243/,Monster,Monster SoundStage Wireless Speaker - Multilingual ,http://i1.expansys.com/img/b/283243/monster-soundstage-wireless-speaker-multilingual.jpg,,129267-00,,
283240,Monster SuperStar Bluetooth Speaker Features,050644720079,http://www.expansys.com.sg/monster-superstar-bluetooth-speaker-speakerphone-grey-283240/,Monster,Monster SuperStar Bluetooth Speaker ,http://i1.expansys.com/img/b/283240/monster-superstar-bluetooth-speaker-speakerphone.jpg,SGD,129260-00,SG$138.99,SG$138.99
283218,Monster N-Lite In-Ear Headphones Features,050644710865,http://www.expansys.com.sg/monster-n-lite-in-ear-headphones-silver-283218/,Monster,Monster N-Lite In-Ear Headphones ,http://i2.expansys.com/img/b/283218/monster-n-lite-in-ear-headphones.jpg,,128590-00,,
283216,Monster N-Lite In-Ear Headphones Features,050644710841,http://www.expansys.com.sg/monster-n-lite-in-ear-headphones-red-283216/,Monster,Monster N-Lite In-Ear Headphones ,http://i2.expansys.com/img/b/283216/monster-n-lite-in-ear-headphones.jpg,,128588-00,,
285977,"ASUS ZenFone 2 Laser 6"" Dual-SIM ZE601KL Features",4712900129960,http://www.expansys.com.sg/asus-zenfone-2-laser-6-dual-sim-ze601kl-unlocked-32gb-glamour-red-285977/,,"ASUS ZenFone 2 Laser 6"" Dual-SIM ZE601KL ",http://i2.expansys.com/img/b/285977/asus-zenfone-2-laser-6-dual-sim-ze601kl.jpg,SGD,889349129968,SG$409.99,SG$409.99
265941,Apple iPhone 6 Plus A1524 Features,888462040754,http://www.expansys.com.sg/apple-iphone-6-plus-a1524-unlocked-128gb-gold-265941/,Apple,Apple iPhone 6 Plus A1524 ,http://i1.expansys.com/img/b/265941/apple-iphone-6-plus-a1524.jpg,SGD,AP_A1524_5.5_128G_GLD,"SG$1,244.99","SG$1,244.99"
280665,Bose QuietComfort 25 Noise Cancelling Headphones Features,017817652490,http://www.expansys.com.sg/bose-quietcomfort-25-headphones-pearl-for-ios-280665/,,Bose QuietComfort 25 Noise Cancelling Headphones ,http://i2.expansys.com/img/b/280665/bose-quietcomfort-25-headphones.jpg,SGD,017817652490,SG$484.99,SG$484.99
279872,Innodoo Dave Twins Bluetooth Speaker Features,4897069510023,http://www.expansys.com.sg/innodoo-dave-twins-bluetooth-speaker-gray-279872/,Innodoo,Innodoo Dave Twins Bluetooth Speaker ,http://i1.expansys.com/img/b/279872/innodoo-dave-twins-bluetooth-speaker.jpg,SGD,Innodoo_Dave_GY,SG$67.39,SG$67.39
279548,MiniX NT-II Bluetooth Headset Features,4897016415326,http://www.expansys.com.sg/minix-nt-ii-bluetooth-class-2-279548/,MiniX,MiniX NT-II Bluetooth Headset ,http://i2.expansys.com/img/b/279548/minix-nt-ii.jpg,SGD,NTII,SG$69.03,SG$69.03
279402,JBL Synchros Reflect BT Bluetooth Sport Headphones Features,0500363216792,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-red-279402/,,JBL Synchros Reflect BT Bluetooth Sport Headphones ,http://i1.expansys.com/img/b/279402/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,SGD,050036321679,SG$99.99,SG$99.99
279400,JBL Synchros Reflect BT Bluetooth Sport Headphones Features,0500363216860,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-green-279400/,,JBL Synchros Reflect BT Bluetooth Sport Headphones ,http://i1.expansys.com/img/b/279400/jbl-synchros-reflect-bt-bluetooth-sport-headphones.jpg,SGD,050036321686,SG$99.99,SG$99.99
279394,Philips ActionFit SHQ4300 Sports Neckband Headphones Features,AP_SHQ4300LF,http://www.expansys.com.sg/philips-actionfit-shq4300-sports-neckband-headphones-lime-grey-279394/,,Philips ActionFit SHQ4300 Sports Neckband Headphones ,http://i1.expansys.com/img/b/279394/philips-actionfit-shq4300-sports-neckband-headphones.jpg,,,,
279388,Philips ActionFit SHQ3300 Sports Earhook Headphones Features,AP_SHQ3300PK,http://www.expansys.com.sg/philips-actionfit-shq3300-sports-earhook-headphones-pink-grey-279388/,,Philips ActionFit SHQ3300 Sports Earhook Headphones ,http://i2.expansys.com/img/b/279388/philips-actionfit-shq3300-sports-earhook-headphones.jpg,,,,
275353,Sony Stereo Bluetooth Headset SBH70 Features,7311271510154,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh70-black-275353/,Sony,Sony Stereo Bluetooth Headset SBH70 ,http://i1.expansys.com/img/b/275353/sony-stereo-bluetooth-headset-sbh70.jpg,SGD,1293-0195,SG$90.99,SG$90.99
274436,i.Tech MusicClip 8100 Bluetooth Headset Features,MusicClip 8100_Black/Red,http://www.expansys.com.sg/i-tech-musicclip-8100-black-red-274436/,,i.Tech MusicClip 8100 Bluetooth Headset ,http://i2.expansys.com/img/b/274436/i-tech-musicclip-8100.jpg,,,,
274417,i.Tech MyVoice 1000 Bluetooth Headset Features,MyVoice 1000,http://www.expansys.com.sg/i-tech-myvoice-1000-black-274417/,,i.Tech MyVoice 1000 Bluetooth Headset ,http://i2.expansys.com/img/b/274417/i-tech-myvoice-1000.jpg,,,,
274413,i.Tech Musicband 811 Bluetooth Headset Features,Musicband 811_Red Black,http://www.expansys.com.sg/i-tech-musicband-811-red-black-274413/,,i.Tech Musicband 811 Bluetooth Headset ,http://i1.expansys.com/img/b/274413/i-tech-musicband-811.jpg,,,,
270594,Parrot Zik 2.0 Wireless Headphones Features,3520410026300,http://www.expansys.com.sg/parrot-zik-20-wireless-headphones-blue-270594/,Parrot,Parrot Zik 2.0 Wireless Headphones ,http://i1.expansys.com/img/b/270594/parrot-zik-20-wireless-headphones.jpg,SGD,PF561004 ,SG$562.97,SG$562.97
270070,i.Tech MyVoice 313 Music Edition Bluetooth Headset Features,MyVoice 313_Black,http://www.expansys.com.sg/i-tech-myvoice-313-music-edition-black-270070/,,i.Tech MyVoice 313 Music Edition Bluetooth Headset ,http://i1.expansys.com/img/b/270070/i-tech-myvoice-313-music-edition.jpg,,,,
251140,Sony SmartWatch 2 SW2 Features,7311271431817,http://www.expansys.com.sg/sony-smartwatch-2-sw2-with-black-silicon-strap-251140/,,Sony SmartWatch 2 SW2 ,http://i1.expansys.com/img/b/251140/sony-smartwatch-2-sw2.jpg,SGD,095673856283,SG$144.99,SG$144.99
280309,Sony SmartBand Wrist Strap SWR110 Features,7311271461180,http://www.expansys.com.sg/sony-smartband-wrist-strap-swr110-small-purple-yellow-pink-280309/,Sony,Sony SmartBand Wrist Strap SWR110 ,http://i2.expansys.com/img/b/280309/sony-smartband-wrist-strap-swr110.jpg,SGD,1280-9642.6,SG$35.99,SG$35.99
268471,Fitbit Surge Features,AP_268099,http://www.expansys.com.sg/fitbit-surge-tangerine-large-268471/,,Fitbit Surge ,http://i1.expansys.com/img/b/268471/fitbit-surge.jpg,SGD,,SG$354.99,SG$354.99
247219,Oregon Scientific SE900 Ssmart Trainer Sports Watch Features,HSE9009120312001,http://www.expansys.com.sg/oregon-scientific-se900-ssmart-trainer-sports-watch-black-ios-247219/,,Oregon Scientific SE900 Ssmart Trainer Sports Watch ,http://i2.expansys.com/img/b/247219/oregon-scientific-se900-ssmart-trainer-sports-watch.jpg,SGD,,SG$161.68,SG$161.68
280374,Poetic Turtle Skin for Apple Watch 38mm Features,0840275113001,http://www.expansys.com.sg/poetic-turtle-skin-for-apple-watch-38mm-black-280374/,Poetic,Poetic Turtle Skin for Apple Watch 38mm ,http://i1.expansys.com/img/b/280374/poetic-turtle-skin-for-apple-watch-38mm.jpg,SGD,B00V2KATCQ,SG$28.99,SG$28.99
278911,X-Doria Defense Edge for Apple Watch 38 mm Features,6950941437769,http://www.expansys.com.sg/x-doria-defense-edge-for-apple-watch-38-mm-gold-278911/,X-Doria,X-Doria Defense Edge for Apple Watch 38 mm ,http://i1.expansys.com/img/b/278911/x-doria-defense-edge-for-apple-watch-38-mm.jpg,SGD,XD437769,SG$32.99,SG$32.99
278900,X-Doria Lux Band for Apple Watch 38 mm Features,6950941439657,http://www.expansys.com.sg/x-doria-lux-band-for-apple-watch-38-mm-brown-leather-278900/,X-Doria,X-Doria Lux Band for Apple Watch 38 mm ,http://i1.expansys.com/img/b/278900/x-doria-lux-band-for-apple-watch-38-mm.jpg,SGD,XD439657,SG$54.66,SG$54.66
278896,X-Doria Lux Band for Apple Watch 42 mm Features,6950941439671,http://www.expansys.com.sg/x-doria-lux-band-for-apple-watch-42-mm-brown-leather-278896/,X-Doria,X-Doria Lux Band for Apple Watch 42 mm ,http://i2.expansys.com/img/b/278896/x-doria-lux-band-for-apple-watch-42-mm.jpg,SGD,XD439671,SG$54.66,SG$54.66
278895,X-Doria Lux Band for Apple Watch 42 mm Features,6950941439688,http://www.expansys.com.sg/x-doria-lux-band-for-apple-watch-42-mm-black-leather-278895/,X-Doria,X-Doria Lux Band for Apple Watch 42 mm ,http://i2.expansys.com/img/b/278895/x-doria-lux-band-for-apple-watch-42-mm.jpg,SGD,XD439688,SG$40.99,SG$40.99
278546,The Core Apple Watch Leather Band 42mm Features,4894222040557,http://www.expansys.com.sg/the-core-apple-watch-leather-band-42mm-light-brown-278546/,The Core,The Core Apple Watch Leather Band 42mm ,http://i2.expansys.com/img/b/278546/the-core-apple-watch-leather-band-42mm.jpg,SGD,AP_AWST42LAF,SG$39.60,SG$39.60
278545,The Core Apple Watch Leather Band 42mm Features,4894222040632,http://www.expansys.com.sg/the-core-apple-watch-leather-band-42mm-black-278545/,The Core,The Core Apple Watch Leather Band 42mm ,http://i2.expansys.com/img/b/278545/the-core-apple-watch-leather-band-42mm.jpg,SGD,AP_AWST42LAD,SG$23.99,SG$23.99
275872,MyKronoz ZeCircle Features,7640158010525,http://www.expansys.com.sg/mykronoz-zecircle-white-275872/,,MyKronoz ZeCircle ,http://i1.expansys.com/img/b/275872/mykronoz-zecircle.jpg,SGD,813761020091,SG$107.93,SG$107.93
284566,Google Nexus 5X LG-H798 - HK Version Features,8806084999450,http://www.expansys.com.sg/google-nexus-5x-unlocked-32gb-ice-blue-284566/,Google,Google Nexus 5X LG-H798 - HK Version ,http://i2.expansys.com/img/b/284566/google-nexus-5x.jpg,SGD,AP_LGH798_32_BLU,SG$654.99,SG$654.99
286531,HTC One A9 - A9u Features,4718487681273,http://www.expansys.com.sg/htc-one-a9-unlocked-16gb-opal-silver-286531/,HTC,HTC One A9 - A9u ,http://i1.expansys.com/img/b/286531/htc-one-a9.jpg,SGD,AP_HTCA9_16_SLV,SG$584.99,SG$584.99
286524,HTC One A9 - A9u Features,4718487681266,http://www.expansys.com.sg/htc-one-a9-unlocked-16gb-carbon-gray-286524/,HTC,HTC One A9 - A9u ,http://i1.expansys.com/img/b/286524/htc-one-a9.jpg,SGD,AP_HTCA9_16_GRY,SG$584.99,SG$584.99
263662,Bose SoundLink Mini II/Mini Soft Cover Features,017817704649,http://www.expansys.com.sg/bose-soundlink-mini-bluetooth-speaker-soft-cover-red-263662/,,Bose SoundLink Mini II/Mini Soft Cover ,http://i1.expansys.com/img/b/263662/bose-soundlink-mini-bluetooth-speaker-soft-cover.jpg,SGD,017817650854,SG$48.99,SG$48.99
263650,Bose SoundTrue Headphones Around-ear Style Features,AP_BOSSTAEM,http://www.expansys.com.sg/bose-soundtrue-headphones-around-ear-style-mint-263650/,,Bose SoundTrue Headphones Around-ear Style ,http://i1.expansys.com/img/b/263650/bose-soundtrue-headphones-around-ear-style.jpg,,,,
262567,Plantronics BackBeat Fit Wireless Headphones + Mic Features,5033588042129,http://www.expansys.com.sg/plantronics-backbeat-fit-wireless-headphones-mic-green-262567/,,Plantronics BackBeat Fit Wireless Headphones + Mic ,http://i2.expansys.com/img/b/262567/plantronics-backbeat-fit-wireless-headphones-mic.jpg,SGD,5033588042167,SG$112.99,SG$112.99
261198,MiPOW BOOMAX Portable Bluetooth Speaker Features,6945764508079,http://www.expansys.com.sg/mipow-bts1000-boom-bt-speaker-box-gold-261198/,MiPOW,MiPOW BOOMAX Portable Bluetooth Speaker ,http://i2.expansys.com/img/b/261198/mipow-bts1000-boom-bt-speaker-box.jpg,SGD,AP_BTS1000_GD,SG$168.76,SG$168.76
261189,MiPOW BOOMIN Portable Bluetooth Speaker Features,6945764505665,http://www.expansys.com.sg/mipow-bts500-mini-boom-bt-speaker-box-black-261189/,MiPOW,MiPOW BOOMIN Portable Bluetooth Speaker ,http://i2.expansys.com/img/b/261189/mipow-bts500-mini-boom-bt-speaker-box.jpg,SGD,AP_BTS500_BK,SG$72.99,SG$72.99
257623,Sony Digital Noise Cancelling Headset MDR-NC31EM Features,7311271449393,http://www.expansys.com.sg/sony-digital-noise-cancelling-headset-white-eu-257623/,Sony,Sony Digital Noise Cancelling Headset MDR-NC31EM ,http://i1.expansys.com/img/b/257623/sony-digital-noise-cancelling-headset.jpg,SGD,MDR-NC31EM White,SG$53.99,SG$53.99
254490,Philips SHB5000WT Bluetooth Stereo Headset Features,6923410718577,http://www.expansys.com.sg/philips-shb5000wt-bluetooth-stereo-headset-in-ear-white-254490/,Philips,Philips SHB5000WT Bluetooth Stereo Headset ,http://i1.expansys.com/img/b/254490/philips-shb5000wt-bluetooth-stereo-headset.jpg,SGD,AP_SHB5000WT,SG$90.65,SG$90.65
254614,EOps Noisezero iX In-Ear Headphones Features,094922368706,http://www.expansys.com.sg/eops-noisezero-ix-in-ear-headphones-green-brown-smartphone-254614/,EOps,EOps Noisezero iX In-Ear Headphones ,http://i1.expansys.com/img/b/254614/eops-noisezero-ix-in-ear-headphones.jpg,SGD,AP_NoisezeroiX_GreenBrown,SG$48.87,SG$48.87
254489,Philips SHB5000 Bluetooth Stereo Headset Features,AP_SHB5000,http://www.expansys.com.sg/philips-shb5000-bluetooth-stereo-headset-in-ear-black-254489/,,Philips SHB5000 Bluetooth Stereo Headset ,http://i2.expansys.com/img/b/254489/philips-shb5000-bluetooth-stereo-headset.jpg,SGD,,SG$90.65,SG$90.65
254488,Philips SHB4000WT Bluetooth Stereo Headset Features,6923410719208,http://www.expansys.com.sg/philips-shb4000wt-bluetooth-stereo-headset-on-ear-white-254488/,Philips,Philips SHB4000WT Bluetooth Stereo Headset ,http://i2.expansys.com/img/b/254488/philips-shb4000wt-bluetooth-stereo-headset.jpg,SGD,AP_SHB4000WT,SG$90.65,SG$90.65
254479,Philips SHL5800 Headband headphones Features,6923410704914,http://www.expansys.com.sg/philips-shl5800-headband-headphones-254479/,Philips,Philips SHL5800 Headband headphones,http://i2.expansys.com/img/b/254479/philips-shl5800-headband-headphones.jpg,SGD,AP_SHL5800,SG$145.15,SG$145.15
254475,Philips SHL3300/00 Headband headphones Features,AP_SHL3300/00,http://www.expansys.com.sg/philips-shl3300-00-headband-headphones-dj-monitor-style-254475/,,Philips SHL3300/00 Headband headphones ,http://i2.expansys.com/img/b/254475/philips-shl3300-00-headband-headphones.jpg,SGD,,SG$83.38,SG$83.38
254474,Philips SHL3200/00 Headband headphones Features,6923410718188,http://www.expansys.com.sg/philips-shl3200-00-headband-headphones-dj-monitor-style-254474/,Philips,Philips SHL3200/00 Headband headphones ,http://i1.expansys.com/img/b/254474/philips-shl3200-00-headband-headphones.jpg,SGD,AP_SHL3200/00,SG$72.48,SG$72.48
