rating,description,title,url,brand,primary_image_url,image_urls,retailer_sku_code,currency,crawl_time,instock,current_price,price,categories
,"<div id=""description""><h2>Jabra Sport Pulse Wireless Earbuds Features</h2><div class=""trunc_wrap""><span itemprop=""description""><ul class=""for_list"">
<li>Free your workout with premium wireless sound</li>
<li>Take your training to the next level using Heart Rate</li>
<li>Focus on your workout without distraction</li>
</ul>
<p> The Jabra Sport is a wireless Bluetooth headphone that offers a secure, comfortable fit is water, shock, and dust resistant and has built-in heart-rate monitor that works well. </p>
<b>IN-EAR HEART RATE MONITOR</b>
<p>
  Understanding your heart rate is now as simple as putting on your headphones.
  Jabra's next generation of heart rate monitoring technology measures your heart rate via your inner ear. They're the only earbuds proven to deliver clinical-grade accuracy.
  Sport Pulse ensures you always train at the right intensity level to improve your performance. Our dedicated Training Zone page shows how you can make the most out of Sport Pulse.
</p>

<b>FREE YOUR WORKOUT WITH IMMERSIVE WIRELESS SOUND</b>
<p>
   Exercise is about breaking free, so why let wires hold you back? Get fired-up by your favorite songs with immersive Dolby® sound.
   Control music playback, volume and take calls with a quick tap on the earbuds.
</p>

<b>BUILT FOR INTENSE WORKOUTS</b>
<p>
   Built towards US military rain, shock, sand and dust standards.
   ""Quite simply Pulse has the best fitting sports earbuds we've ever worn. We defy you to shake them out""
</p></span><ul id=""p_details""><li>Shipping Weight:<strong> 0.25kg</strong></li></ul></div></div>","Jabra Sport Pulse Wireless Earbuds (with In-Ear Heart Rate Monitor, Black)",http://www.expansys.com.sg/jabra-sport-pulse-wireless-earbuds-with-in-ear-heart-rate-monitor-286603/,,http://i1.expansys.com/img/b/286603/jabra-sport-pulse-wireless-earbuds.jpg,"http://i.expansys.com/i/b/b286603.jpg,http://i.expansys.com/i/b/b286603-1.jpg,http://i.expansys.com/i/b/b286603-2.jpg",286603,SGD,2016-03-09 10:22:46,True,186.99,,"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
,"<div id=""description""><h2>Apple iPad Pro A1652 Features</h2><div class=""trunc_wrap""><span itemprop=""description""><div class=""what_we_say""><br>
<h3>What we like about the Apple iPad Pro:</h3><br>
<ul class=""for_list"">
<li><b>Apple's largest ever iPad with a 12.9-inch Retina display</b></li>
<li><b>Incredibly slim and light at 6.9mm thin and 713 grams</b></li>
<li><b>Remarkable Apple Pencil for smart drawing and sketching</b></li>
</ul><br>
<br>
</div></span><ul id=""p_details""><li>Shipping Weight:<strong> 1.30kg</strong></li></ul></div></div>","Apple iPad Pro A1652 (LTE, 128GB, Gold)",http://www.expansys.com.sg/apple-ipad-pro-a1652-lte-128gb-gold-285855/,,http://i2.expansys.com/img/b/285855/apple-ipad-pro-a1652.jpg,,285855,SGD,2016-03-09 10:22:52,True,1.99,,"Home,Tablet PCs & iPads,Tablets,iPads"
,"<div id=""description""><h2>Apple iPad Pro A1584 Features</h2><div class=""trunc_wrap""><span itemprop=""description""><div class=""what_we_say""><br>
<h3>What we like about the Apple iPad Pro:</h3><br>
<ul class=""for_list"">
<li><b>Apple's largest ever iPad with a 12.9-inch Retina display</b></li>
<li><b>Incredibly slim and light at 6.9mm thin and 713 grams</b></li>
<li><b>Remarkable Apple Pencil for smart drawing and sketching</b></li>
</ul><br>
<br>
</div></span><ul id=""p_details""><li>Shipping Weight:<strong> 1.30kg</strong></li></ul></div></div>","Apple iPad Pro A1584 (WiFi, 128GB, Silver)",http://www.expansys.com.sg/apple-ipad-pro-a1584-wifi-128gb-silver-285791/,,http://i1.expansys.com/img/b/285791/apple-ipad-pro-a1584.jpg,,285791,SGD,2016-03-09 10:22:56,True,1.99,,"Home,Tablet PCs & iPads,Tablets,iPads"
,"<div id=""description""><h2>Apple iPad Pro A1584 Features</h2><div class=""trunc_wrap""><span itemprop=""description""><div class=""what_we_say""><br>
<h3>What we like about the Apple iPad Pro:</h3><br>
<ul class=""for_list"">
<li><b>Apple's largest ever iPad with a 12.9-inch Retina display</b></li>
<li><b>Incredibly slim and light at 6.9mm thin and 713 grams</b></li>
<li><b>Remarkable Apple Pencil for smart drawing and sketching</b></li>
</ul><br>
<br>
</div></span><ul id=""p_details""><li>Shipping Weight:<strong> 1.30kg</strong></li></ul></div></div>","Apple iPad Pro A1584 (WiFi, 128GB, Space Gray)",http://www.expansys.com.sg/apple-ipad-pro-a1584-wifi-128gb-space-gray-285790/,,http://i1.expansys.com/img/b/285790/apple-ipad-pro-a1584.jpg,,285790,SGD,2016-03-09 10:23:00,True,1.99,,"Home,Tablet PCs & iPads,Tablets,iPads"
100.0,"<div id=""description""><h2>Samsung Galaxy Tab S2 9.7 SM-T815C Features</h2><div class=""trunc_wrap""><span itemprop=""description""><p><strong>Optimal Viewing Experience</strong></p>

<p>Take your web browsing and reading experience to the next level with the Galaxy Tab S2. Its 4:3 aspect ratio screen is ideal for reading books, magazines and newspapers, as well as surfing the net.</p>

<p><strong>Powerful Performance</strong></p>

<p>Equipped with a 1.3GHz Quad Core processor and 1.9GHz Quad Core processor, 3GB RAM and Lollipop, the latest Android™ OS, the Galaxy Tab S2 delivers powerful performance with a simplified UI, tailored to a new screen ratio. Enjoy seamless access to a variety of multimedia contents, including movies, music, and the Internet, all at lightning-fast speeds.</p></span><ul id=""p_details""><li>Shipping Weight:<strong> 0.77kg</strong></li></ul></div></div>","Samsung Galaxy Tab S2 9.7 SM-T815C (LTE, 32GB, Gold)",http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t815-lte-32gb-gold-280814/,Samsung,http://i1.expansys.com/img/b/280814/samsung-galaxy-tab-s2-97-sm-t815.jpg,"http://i.expansys.com/i/b/b280814.jpg,http://i.expansys.com/i/b/b280814-1.jpg,http://i.expansys.com/i/b/b280814-2.jpg,http://i.expansys.com/i/b/b280814-3.jpg,http://i.expansys.com/i/b/b280814-4.jpg",280814,SGD,2016-03-09 10:23:04,True,719.99,,"Home,Tablet PCs & iPads,Android,Android Tablets - 9"""
100.0,"<div id=""description""><h2>Samsung Galaxy Tab S2 9.7 SM-T815C Features</h2><div class=""trunc_wrap""><span itemprop=""description""><p><strong>Optimal Viewing Experience</strong></p>

<p>Take your web browsing and reading experience to the next level with the Galaxy Tab S2. Its 4:3 aspect ratio screen is ideal for reading books, magazines and newspapers, as well as surfing the net.</p>

<p><strong>Powerful Performance</strong></p>

<p>Equipped with a 1.3GHz Quad Core processor and 1.9GHz Quad Core processor, 3GB RAM and Lollipop, the latest Android™ OS, the Galaxy Tab S2 delivers powerful performance with a simplified UI, tailored to a new screen ratio. Enjoy seamless access to a variety of multimedia contents, including movies, music, and the Internet, all at lightning-fast speeds.</p></span><ul id=""p_details""><li>Shipping Weight:<strong> 0.77kg</strong></li></ul></div></div>","Samsung Galaxy Tab S2 9.7 SM-T815C (LTE, 32GB, White)",http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t815c-lte-32gb-white-280813/,Samsung,http://i1.expansys.com/img/b/280813/samsung-galaxy-tab-s2-97-sm-t815c.jpg,"http://i.expansys.com/i/b/b280813.jpg,http://i.expansys.com/i/b/b280813-1.jpg,http://i.expansys.com/i/b/b280813-2.jpg,http://i.expansys.com/i/b/b280813-3.jpg,http://i.expansys.com/i/b/b280813-4.jpg",280813,SGD,2016-03-09 10:23:09,True,719.99,,"Home,Tablet PCs & iPads,Android,Android Tablets - 9"""
100.0,"<div id=""description""><h2>Samsung Galaxy Tab S2 9.7 SM-T815C Features</h2><div class=""trunc_wrap""><span itemprop=""description""><p><strong>Optimal Viewing Experience</strong></p>

<p>Take your web browsing and reading experience to the next level with the Galaxy Tab S2. Its 4:3 aspect ratio screen is ideal for reading books, magazines and newspapers, as well as surfing the net.</p>

<p><strong>Powerful Performance</strong></p>

<p>Equipped with a 1.3GHz Quad Core processor and 1.9GHz Quad Core processor, 3GB RAM and Lollipop, the latest Android™ OS, the Galaxy Tab S2 delivers powerful performance with a simplified UI, tailored to a new screen ratio. Enjoy seamless access to a variety of multimedia contents, including movies, music, and the Internet, all at lightning-fast speeds.</p></span><ul id=""p_details""><li>Shipping Weight:<strong> 0.77kg</strong></li></ul></div></div>","Samsung Galaxy Tab S2 9.7 SM-T815C (LTE, 32GB, Black)",http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t815-lte-32gb-black-280812/,Samsung,http://i1.expansys.com/img/b/280812/samsung-galaxy-tab-s2-97-sm-t815.jpg,"http://i.expansys.com/i/b/b280812.jpg,http://i.expansys.com/i/b/b280812-1.jpg,http://i.expansys.com/i/b/b280812-2.jpg,http://i.expansys.com/i/b/b280812-3.jpg,http://i.expansys.com/i/b/b280812-4.jpg",280812,SGD,2016-03-09 10:23:13,True,719.99,,"Home,Tablet PCs & iPads,Android,Android Tablets - 9"""
60.0,"<div id=""description""><h2>ASUS Zenfone Zoom ZX551ML Features</h2><div class=""trunc_wrap""><span itemprop=""description""><div class=""what_we_say""><br>
<h3>What we like about the ASUS Zenfone Zoom:</h3><br>
<ul class=""for_list"">
<li><b>13MP camera with 3X optical zoom and a 10-element HOYA lens</b></li>
<li><b>Ultra-thin 5mm metallic unibody</b></li>
<li><b>Stunning 5.5-inch IPS display</b></li>
</ul><br>
</div><br>
<h2>Unboxing Photos</h2>
Please check out our <a href=""https://www.facebook.com/media/set/?set=a.1103281086349757.1073742123.199479523396589"" target=""_blank"">Facebook album</a> for reference.<br>
<br></span><ul id=""p_details""><li>Shipping Weight:<strong> 0.52kg</strong></li></ul></div></div>","ASUS Zenfone Zoom ZX551ML (Unlocked, 64GB, Premium Pure Black)",http://www.expansys.com.sg/asus-zenfone-zoom-zx551ml-unlocked-64gb-black-286787/,,http://i2.expansys.com/img/b/286787/asus-zenfone-zoom-zx551ml.jpg,"http://i.expansys.com/i/b/b286787.jpg,http://i.expansys.com/i/b/b286787-1.jpg",286787,SGD,2016-03-09 10:23:18,False,604.99,,"Home,Mobile Phones,SIM Free Phones,Android,Lollipop"
,"<div id=""description""><h2>Samsung Galaxy A9 (2016) Dual-SIM SM-A9000 Features</h2><div class=""trunc_wrap""><span itemprop=""description""><div class=""what_we_say""><br>
<h3>What we like about the Samsung Galaxy A9 (2016):</h3><br>
<ul class=""for_list"">
<li><b>Stylish metal and glass aesthetic design</b></li>
<li><b>Fingerprint sensor for extra security</b></li>
<li><b>Long lasting 4000mAh battery with fast-charging support</b></li>
</ul><br>
</div>
<br>
<b>Note:</b> If one of the SIM Card is using 4G or 3G Band, another SIM Card supports 2G GSM band only, vice versa. Users can choose 4G or 3G network with either SIM 1 or SIM 2 without changing the SIM card.</span><ul id=""p_details""><li>Shipping Weight:<strong> 0.46kg</strong></li></ul></div></div>","Samsung Galaxy A9 (2016) Dual-SIM SM-A9000 (Unlocked, 32GB, Pink Gold)",http://www.expansys.com.sg/samsung-galaxy-a9-2016-dual-sim-sm-a9000-unlocked-32gb-pink-gold-287757/,Samsung,http://i2.expansys.com/img/b/287757/samsung-galaxy-a9-2016-dual-sim-sm-a9000.jpg,,287757,SGD,2016-03-09 10:23:21,True,684.99,,"Home,Phablets"
100.0,"<div id=""description""><h2>LG V10 Dual-SIM H961N Features</h2><div class=""trunc_wrap""><span itemprop=""description""> <div class=""what_we_say""> 
<h3>What we like about the LG V10:</h3>
 

<ul class=""for_list"">
	<li><b>24/7 Always-on Second Screen</b></li>
	<li><b>Dual Front Cameras for Selfie and Groufie</b></li>
	<li><b>Dura Skin and Dura Guard for distinctive durability</b></li>
</ul>
</div>

<p>Natural design of a premium smartphone has arrived. Integrated with Dura Skin, the shiny stainless steel 316L frame, commonly used in luxury watches for years, provides a unique look and superior protection against dings and breaks. The amazing true-to-life images and authentic rich colors produced by the IPS Quantum Display highlights the final touch to this master piece. The LG V10 brings an unmatched experience and visual satisfaction.</p>

<p>Whether the main screen is on or off, the second screen keeps you up-to-date. When the main screen is off, it becomes your 24/7 billboard for basic information such as weather, date, time, and battery life, or for your personal signature to authenticate ownership. Swiping it allows immediate access to Quick Tools, an easy shortcut panel to Silent Mode, Wi-Fi, flash, and camera. When you turn on the main screen, it becomes a multitasking panel to quickly switch between recent apps, favorite contacts, music player and upcoming events.</p>

<p>Be adventurous and start recording while on the move. With the existing OIS camera and the new image processor, the LG V10 records images with more fluid motions allowing videos playback without motion blurs. Create professional videos without the shakes. Direct stories like an auteur and shoot like a pro. With Manual Video Mode, you can bring your imagination to life through film. Now you can master film in real time and do cool functions like color correction and manage picture quality. Be the cinematographer of your life and capture only your best memories.</p></span><ul id=""p_details""><li>Shipping Weight:<strong> 0.46kg</strong></li></ul></div></div>","LG V10 Dual-SIM H961N (Unlocked, 64GB, Luxe White)",http://www.expansys.com.sg/lg-v10-dual-sim-h961n-unlocked-64gb-luxe-white-285219/,LG,http://i2.expansys.com/img/b/285219/lg-v10-dual-sim-h961n.jpg,"http://i.expansys.com/i/b/b285219.jpg,http://i.expansys.com/i/b/b285219-1.jpg",285219,SGD,2016-03-09 10:23:25,True,868.03,,"Home,Mobile Phones,Dual SIM Phones"
,"<div id=""description""><h2>Samsung Galaxy A9 (2016) Dual-SIM SM-A9000 Features</h2><div class=""trunc_wrap""><span itemprop=""description""><div class=""what_we_say""><br>
<h3>What we like about the Samsung Galaxy A9 (2016):</h3><br>
<ul class=""for_list"">
<li><b>Stylish metal and glass aesthetic design</b></li>
<li><b>Fingerprint sensor for extra security</b></li>
<li><b>Long lasting 4000mAh battery with fast-charging support</b></li>
</ul><br>
</div>
<br>
<b>Note:</b> If one of the SIM Card is using 4G or 3G Band, another SIM Card supports 2G GSM band only, vice versa. Users can choose 4G or 3G network with either SIM 1 or SIM 2 without changing the SIM card.</span><ul id=""p_details""><li>Shipping Weight:<strong> 0.46kg</strong></li></ul></div></div>","Samsung Galaxy A9 (2016) Dual-SIM SM-A9000 (Unlocked, 32GB, Gold)",http://www.expansys.com.sg/samsung-galaxy-a9-2016-dual-sim-sm-a9000-unlocked-32gb-gold-287756/,Samsung,http://i2.expansys.com/img/b/287756/samsung-galaxy-a9-2016-dual-sim-sm-a9000.jpg,,287756,SGD,2016-03-09 10:23:27,True,684.99,,"Home,Phablets"
,"<div id=""description""><h2>DJI Car Charger Kit Features</h2><div class=""trunc_wrap""><span itemprop=""description"">
<p>
  Allows you to charge the Phantom smart battery from a car cigarette lighter plug, or from a portable 12 VDC battery that has a
  cigarette connection.
</p>
<p>
  <span style=""line-height: 1.6em;"">Use as a replacement part or keep as an extra in case you want to charge multiple batteries at
    once Power management accomplished within Phantom 2 Quad copter Battery - no separate balance leads to connect</span>
</p></span><ul id=""p_details""><li>Shipping Weight:<strong> 0.17kg</strong></li></ul></div></div>","DJI Car Charger Kit (Part 8, for Phantom 2 Series)",http://www.expansys.com.sg/dji-car-charger-kit-part-8-for-phantom-2-series-275489/,DJI,http://i2.expansys.com/img/b/275489/dji-car-charger-kit.jpg,"http://i.expansys.com/i/b/b275489.jpg,http://i.expansys.com/i/b/b275489-1.jpg,http://i.expansys.com/i/b/b275489-2.jpg,http://i.expansys.com/i/b/b275489-3.jpg",275489,SGD,2016-03-09 10:23:33,True,123.99,,"Home,Geek Shop,Drones & Robots"
,"<div id=""description""><h2>Denon AH-C560R In-Ear Headphones Features</h2><div class=""trunc_wrap""><ul id=""p_details""><li>Shipping Weight:<strong> 0.15kg</strong></li></ul></div></div>","Denon AH-C560R In-Ear Headphones (for iOS, with 3-Button Remote + Mic)",http://www.expansys.com.sg/denon-ah-c560r-in-ear-headphones-for-ios-with-3-button-remote-mic-254370/,Denon,http://i1.expansys.com/img/b/254370/denon-ah-c560r-in-ear-headphones.jpg,,254370,SGD,2016-03-09 10:23:45,False,106.22,,Home
100.0,"<div id=""description""><h2>Apple iPad Air 2 A1567 Features</h2><div class=""trunc_wrap""><span itemprop=""description""><div class=""what_we_say""><br>
<h3>What we like about the Apple iPad Air 2:</h3><br>
<ul class=""for_list"">
<li><b>New design, 18% thinner, extremely light, aluminium body</b></li>
<li><b>9.7-inch Retina display incredibly detailed</b></li>
<li><b>A8X chip remarkably responsive</b></li>
</ul><br>
</div><br>
The iPad Air 2 is the sixth-generation iPad. Thinner, lighter, and with a more powerful processor, the 9.7-inch iPad Air with Retina Display brings some design and performance enhancements to the best-selling tablet.
<br>
<br>
<h2>Technical Details</h2>
<ul>
<li><b>System:</b> iOS 8</li>
<li><b>Processor:</b> A8X chip with 64-bit architecture &amp; M8 motion coprocessor</li>
<li><b>Memory:</b> Internal: 128 GB</li>
<li><b>Display:</b> 9.7"" / Retina / Resolution: 2048 x 1536 pixels / 264 ppi</li>
<li><b>Camera:</b> 8 Mpixels / Video: 1080p HD Video Recording / Front: 1.2 Mpixels</li>
<li><b>Network:</b> LTE: Bands 1, 2, 3, 4, 5, 7, 8, 13, 17, 18, 19, 20, 25, 26, 28, 29, 38, 39, 40, 41 / 3G: 850/900/1700/1900/2100 MHz / GSM: 850/900/1800/1900 MHz</li>
<li><b>SIM card:</b> nano-SIM</li>
<li><b>Wireless:</b> Bluetooth: 4.0 / Wi-Fi: IEEE 802.11 a/b/g/n/ac (2.4GHz &amp; 5GHz)</li>
<li><b>Connection:</b> Jack 3.5 mm / Lightning</li>
<li><b>Sensors:</b> Touch ID, Three-axis gyro, Accelerometer, Ambient light sensor, Barometer</li>
<li><b>Weight:</b> 444 grams</li>
<li><b>Dimensions:</b> 240 x 169.5 x 6.1 mm</li>
</ul>
<br>
<h2>In the Box</h2>
<ul>
<li>Apple iPad Air 2</li>
<li>Lightning to USB Cable</li>
<li>USB Power Adapter</li>
</ul></span><ul id=""p_details""><li>Shipping Weight:<strong> 0.86kg</strong></li></ul></div></div>","Apple iPad Air 2 A1567 (Unlocked LTE, 128GB, Silver)",http://www.expansys.com.sg/apple-ipad-air-2-a1567-unlocked-lte-128gb-silver-267521/,,http://i1.expansys.com/img/b/267521/apple-ipad-air-2-a1567.jpg,,267521,SGD,2016-03-09 10:23:47,False,1.99,,"Home,Tablet PCs & iPads,iPad Air 2"
60.0,"<div id=""description""><h2>Plantronics BackBeat GO 2 Wireless Earbuds + Charging Case Features</h2><div class=""trunc_wrap""><span itemprop=""description""><p>PLightweight and sweat-proof, the new Plantronics BackBeat® GO 2 wireless earbuds deliver immersive audio for your non-stop life, so you can lose the cord, free your music, and still take that call. Designed to seal in the bass and block out the noise, you'll quickly lose yourself in the soundtrack of your day.</p>
<br>
<b>BackBeat® GO 2 wireless earbuds – incredibly small, amazingly light</b>
<br>
<ul>
<li>Earbuds seal in the crisp highs, natural mid-tones, and rich bass so you hear every nuance</li>
<li>Military-grade moisture resistance and rugged, tangle-free cable won't let you down</li>
<li>Multiple fit options secure earbuds for active use and all day wearing</li>
<li>DeepSleep™ mode puts buds into hibernation when away from phone, extending battery readiness up to six months</li>
<li>Enjoy your favorite music or movie with up to 4.5 hours of listen time.</li>
<li>Inline controls make it easy to take calls, skip tracks, and adjust volume</li>
<li>Bluetooth® technology lets you connect to smartphones or tablets for music, movies, and calls</li>
<li>Headset battery meter automatically shows onscreen for iPhone® and iPad®</li>
<li>Plantronics Battery Meter widget enables a headset battery meter on Android™ 3.0 tablets, and Android 4.0 phones and tablets</li>
</ul>
<br>
</span><ul id=""p_details""><li>Shipping Weight:<strong> 0.23kg</strong></li></ul></div></div>",Plantronics BackBeat GO 2 Wireless Earbuds + Charging Case (Black),http://www.expansys.com.sg/plantronics-backbeat-go-2-wireless-earbuds-charging-case-black-251947/,,http://i2.expansys.com/img/b/251947/plantronics-backbeat-go-2-wireless-earbuds-charging-case.jpg,,251947,SGD,2016-03-09 10:23:53,True,93.99,,"Home,Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
100.0,"<div id=""description""><h2>Samsung Galaxy Tab S2 9.7 SM-T810 Features</h2><div class=""trunc_wrap""><span itemprop=""description""><p><strong>Optimal Viewing Experience</strong></p>

<p>Take your web browsing and reading experience to the next level with the Galaxy Tab S2. Its 4:3 aspect ratio screen is ideal for reading books, magazines and newspapers, as well as surfing the net.</p>

<p><strong>Powerful Performance</strong></p>

<p>Equipped with a 1.3GHz Quad Core processor and 1.9GHz Quad Core processor, 3GB RAM and Lollipop, the latest Android™ OS, the Galaxy Tab S2 delivers powerful performance with a simplified UI, tailored to a new screen ratio. Enjoy seamless access to a variety of multimedia contents, including movies, music, and the Internet, all at lightning-fast speeds.</p></span><ul id=""p_details""><li>Shipping Weight:<strong> 0.77kg</strong></li></ul></div></div>","Samsung Galaxy Tab S2 9.7 SM-T810 (WiFi, 32GB, Black)",http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t810-wifi-32gb-black-280809/,Samsung,http://i2.expansys.com/img/b/280809/samsung-galaxy-tab-s2-97-sm-t810.jpg,"http://i.expansys.com/i/b/b280809.jpg,http://i.expansys.com/i/b/b280809-1.jpg,http://i.expansys.com/i/b/b280809-2.jpg,http://i.expansys.com/i/b/b280809-3.jpg,http://i.expansys.com/i/b/b280809-4.jpg",280809,SGD,2016-03-09 10:23:53,True,579.99,,"Home,Tablet PCs & iPads,Android,Android Tablets - 9"""
,"<div id=""description""><h2>Monster ROC Sport Freedom On-Ear Wireless Headphones Features</h2><div class=""trunc_wrap""><span itemprop=""description""><ul class=""for_list"">
<li>Bluetooth Wireless and Wired (Apt-X + AAC) for Exceptional Sound Quality</li>
<li>Superior Design and Durability</li>
<li>Pure Monster Sound Technology</li>
<li>Water Resistant and Sweatproof for Everyday Use</li>
<li>Convenient On-Ear Controls</li>
<li>Total Noise Isolation</li>
</ul>
<br>
ROC on ear wireless Bluetooth headphone combines the best of sound, style and convenience.  LIVE LIFE LOUD with Cristiano Ronaldo and Monster.<br>
<br>
Ronaldo Lives Life Loud with Freedom, the most advanced, durable, on-ear wireless headphone ever made. With AAC and Apt-X Bluetooth® technology, Freedom unleashes the wires--and your inner athlete--without compromising sound. You get all the detail and clarity of a front-row seat, plus unapologetic, winning design that lets you play hard, train harder, and live life louder.<br>
<br>
</span><ul id=""p_details""><li>Shipping Weight:<strong> 0.73kg</strong></li></ul></div></div>",Monster ROC Sport Freedom On-Ear Wireless Headphones (Black Platinum / Gold),http://www.expansys.com.sg/monster-roc-sport-freedom-on-ear-wireless-headphones-black-platinum-gold-286300/,,http://i1.expansys.com/img/b/286300/monster-roc-sport-freedom-on-ear-wireless-headphones.jpg,"http://i.expansys.com/i/b/b286300.jpg,http://i.expansys.com/i/b/b286300-1.jpg,http://i.expansys.com/i/b/b286300-2.jpg,http://i.expansys.com/i/b/b286300-3.jpg",286300,SGD,2016-03-09 10:23:57,True,304.99,,Home
,"<div id=""description""><h2>Monster ROC Sport Black Platinum Over-Ear Headphones Features</h2><div class=""trunc_wrap""><span itemprop=""description""><ul class=""for_list"">
<li>Incredible Pure Monster Sound</li>
<li>DJ-Style Swiveling Earcups</li>
<li>Ultra-Durable Construction</li>
<li>Super-Plush Cushions</li>
<li>Incredibly Tight, Deep Bass</li>
<li>Tangle-Resistant Coil Cable</li>
</ul>
<br>
LIVE LIFE LOUD with Cristiano Ronaldo and Monster's new headphone line that combines the best of sound and style.<br>
<br>
Cristiano Ronaldo and Monster come together to bring you ROC headphones and speakers - the pinnacle of both style and sound. Like Ronaldo, you can now enjoy music at its very best with Pure Monster Sound®’s unparalleled power, dynamics, and accuracy.  Express who you are with this bold, iconic look and let ROC inspire you to LIVE LIFE LOUD.<br>
<br>
ROC Sport Black Platinum over-ear headphones let you make that statement thanks to superior sound quality and sleek, modern design. Whether you are jet-setting across the globe like Ronaldo or enjoying downtime, Black Platinum lets you hear every nuance of the music - the guitarist’s fingers across the strings, the breath of the artist, the sexy, deep bass notes. LIVE LIFE LOUD with crystal clear audio perfection and one-of-a-kind style.<br>
<br>
</span><ul id=""p_details""><li>Shipping Weight:<strong> 0.90kg</strong></li></ul></div></div>",Monster ROC Sport Black Platinum Over-Ear Headphones (Black Platinum / Gold),http://www.expansys.com.sg/monster-roc-sport-black-platinum-over-ear-headphones-black-platinum-gold-286299/,,http://i2.expansys.com/img/b/286299/monster-roc-sport-black-platinum-over-ear-headphones.jpg,"http://i.expansys.com/i/b/b286299.jpg,http://i.expansys.com/i/b/b286299-1.jpg,http://i.expansys.com/i/b/b286299-2.jpg,http://i.expansys.com/i/b/b286299-3.jpg,http://i.expansys.com/i/b/b286299-4.jpg",286299,SGD,2016-03-09 10:24:02,True,364.99,,Home
80.0,"<div id=""description""><h2>TDK WR680 On-Ear Headphones Features</h2><div class=""trunc_wrap""><span itemprop=""description""><ul>
 <li>Bluetooth wireless connection with NFC for easy pairing.</li>
 <li>Microphone and smartphone controls allow you to take calls, change tracks and adjust volume.</li>
 <li>1.2m cable with smartphone control included in case of low battery.</li>
 <li>On-ear cup design with 40mm drivers produce rich acoustic sound.</li>
 <li>1-year limited warranty</li>
</ul>
<b>QUALITY AUDIO.WIRELESS FREEDOM.</b>
<p>The TDK Life on Record WR680 On-Ear Wireless Headphones deliver rich acoustic sound for wireless listening freedom. Built-in NFC capability makes Bluetooth® pairing fast and simple, while convenient ear cup-mounted microphone and controls allow users to change music tracks, adjust volume and take calls on most smartphone devices. In case the rechargeable battery runs low, the WR680 comes with a smartphone-ready 1.2m cable that keeps you in control of your music and phone calls simultaneously. Designed with ultra-comfortable ear cups with a 40mm driver, WR680 wireless headphones produce rich acoustic sound for a superior listening experience.</p>
<b>In the Box</b>
<ul>
 <li>WR680 wireless headphones</li>
 <li>Cable with in-line mic and remote control</li>
 <li>USB cable for charging</li>
</ul>
</span><ul id=""p_details""><li>Shipping Weight:<strong> 0.40kg</strong></li></ul></div></div>",TDK WR680 On-Ear Headphones (Black),http://www.expansys.com.sg/tdk-wr680-on-ear-headphones-black-276528/,TDK,http://i2.expansys.com/img/b/276528/tdk-wr680-on-ear-headphones.jpg,,276528,SGD,2016-03-09 10:24:07,True,35.29,,Home
